Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0]
6779,6779,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,236715740,6687,2564,00001836,0,1,0,0a7c,1ec5f630
6780,6780,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,237437389,6687,2564,00001836,0,1,0,0a7d,181cfe72
6781,6781,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4275632064,6687,2564,00001836,0,1,0,0a7e,0ef8fc6e
6782,6782,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4254461702,6687,2564,00001836,0,1,0,0a7f,0c14edb2
6783,6783,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,299429806,6687,2564,00001836,0,1,0,0a80,0a2eee3b
6784,6784,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,516290096,6687,2564,00001836,0,1,0,0a81,08b3f913
6785,6785,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,404553330,6687,2564,00001836,0,1,0,0a82,068900fe
6786,6786,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,251198574,6687,2564,00001836,0,1,0,0a83,06b00645
6787,6787,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,202698162,6687,2564,00001836,0,1,0,0a84,07c6fe75
6788,6788,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,170847803,6687,2564,00001836,0,1,0,0a85,0551f281
6789,6789,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,146012435,6687,2564,00001836,0,1,0,0a86,096cee0a
6790,6790,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,109641982,6687,2564,00001836,0,1,0,0a87,119aeda4
6791,6791,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,112199237,6687,2564,00001836,0,1,0,0a88,0fc4efca
6792,6792,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,130481781,6687,2564,00001836,0,1,0,0a89,0743f192
6793,6793,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,89256577,6687,2564,00001836,0,1,0,0a8a,019ff0ab
6794,6794,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,158133770,6687,2564,00001836,0,1,0,0a8b,015eea3a
6795,6795,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,295366052,6687,2564,00001836,0,1,0,0a8c,02a1eb82
6796,6796,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,264564682,6687,2564,00001836,0,1,0,0a8d,047ef362
6797,6797,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,121893266,6687,2564,00001836,0,1,0,0a8e,03b9f46d
6798,6798,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,27259051,6687,2564,00001836,0,1,0,0a8f,0313f143
6799,6799,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,22997562,6687,2564,00001836,0,1,0,0a90,06c0ea9e
6800,6800,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,44166018,6687,2564,00001836,0,1,0,0a91,05c4e494
6801,6801,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,75428706,6687,2564,00001836,0,1,0,0a92,040be41b
6802,6802,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,62518381,6687,2564,00001836,0,1,0,0a93,0b6ae949
6803,6803,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,51638595,6687,2564,00001836,0,1,0,0a94,0e15ec8c
6804,6804,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,113306270,6687,2564,00001836,0,1,0,0a95,1001f1d9
6805,6805,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,96789652,6687,2564,00001836,0,1,0,0a96,1074f556
6806,6806,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,67888155,6687,2564,00001836,0,1,0,0a97,0348f5b2
6807,6807,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,191555913,6687,2564,00001836,0,1,0,0a98,020ff2ec
6808,6808,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,236317836,6687,2564,00001836,0,1,0,0a99,0cc2e737
6809,6809,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,268562905,6687,2564,00001836,0,1,0,0a9a,0e9eeafc
6810,6810,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,276100438,6687,2564,00001836,0,1,0,0a9b,0e7df7ed
6811,6811,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,55113138,6687,2564,00001836,0,1,0,0a9c,0ad3f453
6812,6812,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,34599660,6687,2564,00001836,0,1,0,0a9d,0446e835
6813,6813,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,214099767,6687,2564,00001836,0,1,0,0a9e,0209e6db
6814,6814,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,245295868,6687,2564,00001836,0,1,0,0a9f,0572e578
6815,6815,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,243136493,6687,2564,00001836,0,1,0,0aa0,04b7e45a
6816,6816,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,181662803,6687,2564,00001836,0,1,0,0aa1,0783ec02
6817,6817,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,71755829,6687,2564,00001836,0,1,0,0aa2,07a6ee28
6818,6818,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,34203355,6687,2564,00001836,0,1,0,0aa3,0259e6c4
6819,6819,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,91415928,6687,2564,00001836,0,1,0,0aa4,0590e901
6820,6820,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,79160410,6687,2564,00001836,0,1,0,0aa5,0c6df5a9
6821,6821,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,126086146,6687,2564,00001836,0,1,0,0aa6,0bb6f4d4
6822,6822,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,128380456,6687,2564,00001836,0,1,0,0aa7,04c0ef1c
6823,6823,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,39446212,6687,2564,00001836,0,1,0,0aa8,04e9f11d
6824,6824,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,93382913,6687,2564,00001836,0,1,0,0aa9,0892f2d4
6825,6825,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,208532905,6687,2564,00001836,0,1,0,0aaa,08e4f01f
6826,6826,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,196539604,6687,2564,00001836,0,1,0,0aab,031bebf7
6827,6827,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,79752988,6687,2564,00001836,0,1,0,0aac,ff75ecdd
6828,6828,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,82440477,6687,2564,00001836,0,1,0,0aad,015def06
6829,6829,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,143848148,6687,2564,00001836,0,1,0,0aae,fe8aeeff
6830,6830,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,149221407,6687,2564,00001836,0,1,0,0aaf,fe4eeca4
6831,6831,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,52161527,6687,2564,00001836,0,1,0,0ab0,0130efd8
6832,6832,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4285918429,6687,2564,00001836,0,1,0,0ab1,febaf877
6833,6833,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,22933254,6687,2564,00001836,0,1,0,0ab2,fbe1f83e
6834,6834,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4270518015,6687,2564,00001836,0,1,0,0ab3,fe3dedaa
6835,6835,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4266585252,6687,2564,00001836,0,1,0,0ab4,00d5ea15
6836,6836,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,19984344,6687,2564,00001836,0,1,0,0ab5,ff0aeb00
6837,6837,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4273666167,6687,2564,00001836,0,1,0,0ab6,fd86ef38
6838,6838,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4225890366,6687,2564,00001836,0,1,0,0ab7,fd74f284
6839,6839,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4265471402,6687,2564,00001836,0,1,0,0ab8,fc3dee2e
6840,6840,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,14019093,6687,2564,00001836,0,1,0,0ab9,fbb4efb0
6841,6841,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4278905600,6687,2564,00001836,0,1,0,0aba,00fdeda5
6842,6842,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4253478712,6687,2564,00001836,0,1,0,0abb,0b9ae4cf
6843,6843,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4252299908,6687,2564,00001836,0,1,0,0abc,0dc9e5c3
6844,6844,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4231917102,6687,2564,00001836,0,1,0,0abd,0383e9d9
6845,6845,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4222939056,6687,2564,00001836,0,1,0,0abe,f9cae9c7
6846,6846,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,16641445,6687,2564,00001836,0,1,0,0abf,f6b0ef49
6847,6847,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,194700495,6687,2564,00001836,0,1,0,0ac0,fcecf0fb
6848,6848,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,231335363,6687,2564,00001836,0,1,0,0ac1,0503f106
6849,6849,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,58976729,6687,2564,00001836,0,1,0,0ac2,0375f38a
6850,6850,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4190824903,6687,2564,00001836,0,1,0,0ac3,018aee4c
6851,6851,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4138790729,6687,2564,00001836,0,1,0,0ac4,fab8e941
6852,6852,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4243386619,6687,2564,00001836,0,1,0,0ac5,f313ee54
6853,6853,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,84144390,6687,2564,00001836,0,1,0,0ac6,f41cf3b1
6854,6854,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,58061706,6687,2564,00001836,0,1,0,0ac7,ecffedff
6855,6855,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,25882188,6687,2564,00001836,0,1,0,0ac8,e53bed17
6856,6856,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4206422337,6687,2564,00001836,0,1,0,0ac9,ec19f00d
6857,6857,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4078169684,6687,2564,00001836,0,1,0,0aca,f5c3efcf
6858,6858,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4095538097,6687,2564,00001836,0,1,0,0acb,f996f7c2
6859,6859,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3976195583,6687,2564,00001836,0,1,0,0acc,faeef867
6860,6860,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3845909783,6687,2564,00001836,0,1,0,0acd,fe3ff4b7
6861,6861,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3961122829,6687,2564,00001836,0,1,0,0ace,fbfef444
6862,6862,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4123258831,6687,2564,00001836,0,1,0,0acf,ebc7efe3
6863,6863,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4187420610,6687,2564,00001836,0,1,0,0ad0,e5e3f178
6864,6864,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4209965159,6687,2564,00001836,0,1,0,0ad1,f1f8f0ab
6865,6865,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4265604279,6687,2564,00001836,0,1,0,0ad2,f872edfb
6866,6866,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4227789892,6687,2564,00001836,0,1,0,0ad3,f3a4eeba
6867,6867,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3955748835,6687,2564,00001836,0,1,0,0ad4,f003ea0c
6868,6868,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3856920952,6687,2564,00001836,0,1,0,0ad5,fbebe8e6
6869,6869,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4059623595,6687,2564,00001836,0,1,0,0ad6,0223ed8e
6870,6870,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4168281595,6687,2564,00001836,0,1,0,0ad7,fa4dea33
6871,6871,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4087672506,6687,2564,00001836,0,1,0,0ad8,f310e7f2
6872,6872,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4026788364,6687,2564,00001836,0,1,0,0ad9,f518ef80
6873,6873,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4226541798,6687,2564,00001836,0,1,0,0ada,f8d5f209
6874,6874,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,35909006,6687,2564,00001836,0,1,0,0adb,f93debc7
6875,6875,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4199410227,6687,2564,00001836,0,1,0,0adc,f5b4e7ae
6876,6876,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4077971442,6687,2564,00001836,0,1,0,0add,ee50e58e
6877,6877,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4112052096,6687,2564,00001836,0,1,0,0ade,ed44e7b1
6878,6878,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4174770697,6687,2564,00001836,0,1,0,0adf,f52deed0
6879,6879,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4181584839,6687,2564,00001836,0,1,0,0ae0,f5e7f3ce
6880,6880,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4122273710,6687,2564,00001836,0,1,0,0ae1,f1e0fad3
6881,6881,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3998279054,6687,2564,00001836,0,1,0,0ae2,f5bcf8fc
6882,6882,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3980715953,6687,2564,00001836,0,1,0,0ae3,ffd0f6dd
6883,6883,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4113428176,6687,2564,00001836,0,1,0,0ae4,fc54fcc2
6884,6884,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4125619150,6687,2564,00001836,0,1,0,0ae5,e9e3fe46
6885,6885,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4058053331,6687,2564,00001836,0,1,0,0ae6,e940f728
6886,6886,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4122802428,6687,2564,00001836,0,1,0,0ae7,f986f3cc
6887,6887,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4291884765,6687,2564,00001836,0,1,0,0ae8,fc48f563
6888,6888,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4233428162,6687,2564,00001836,0,1,0,0ae9,fa20f236
6889,6889,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3924033094,6687,2564,00001836,0,1,0,0aea,f48fef7f
6890,6890,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3913348904,6687,2564,00001836,0,1,0,0aeb,eb31ed61
6891,6891,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4186371020,6687,2564,00001836,0,1,0,0aec,eb0df0b0
6892,6892,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4232639843,6687,2564,00001836,0,1,0,0aed,e9ecf447
6893,6893,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4196463158,6687,2564,00001836,0,1,0,0aee,e815f018
6894,6894,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4103073663,6687,2564,00001836,0,1,0,0aef,e88de7c9
6895,6895,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3945917793,6687,2564,00001836,0,1,0,0af0,eb93eac0
6896,6896,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3943559344,6687,2564,00001836,0,1,0,0af1,f723f304
6897,6897,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3924620359,6687,2564,00001836,0,1,0,0af2,fc5ff2c1
6898,6898,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3893751832,6687,2564,00001836,0,1,0,0af3,f9ccedce
6899,6899,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3901614025,6687,2564,00001836,0,1,0,0af4,f476ee8a
6900,6900,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3952339648,6687,2564,00001836,0,1,0,0af5,f184f790
6901,6901,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4146328324,6687,2564,00001836,0,1,0,0af6,f4d5f800
6902,6902,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4234146497,6687,2564,00001836,0,1,0,0af7,f289f7a3
6903,6903,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4190957006,6687,2564,00001836,0,1,0,0af8,f26ffbad
6904,6904,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4101435018,6687,2564,00001836,0,1,0,0af9,efb1ff77
6905,6905,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4052023184,6687,2564,00001836,0,1,0,0afa,eeddfbd6
6906,6906,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4107663360,6687,2564,00001836,0,1,0,0afb,efdfecb3
6907,6907,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4069128099,6687,2564,00001836,0,1,0,0afc,ecedf243
6908,6908,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4067425197,6687,2564,00001836,0,1,0,0afd,f37105c7
6909,6909,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4021419895,6687,2564,00001836,0,1,0,0afe,f675080d
6910,6910,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4007525334,6687,2564,00001836,0,1,0,0aff,eff2fca8
6911,6911,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4024429747,6687,2564,00001836,0,1,0,0b00,efb4f133
6912,6912,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3975017027,6687,2564,00001836,0,1,0,0b01,f30af056
6913,6913,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4084270535,6687,2564,00001836,0,1,0,0b02,f2f9f973
6914,6914,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4134864909,6687,2564,00001836,0,1,0,0b03,f87c000a
6915,6915,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4025679016,6687,2564,00001836,0,1,0,0b04,fd03fac5
6916,6916,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4021612851,6687,2564,00001836,0,1,0,0b05,fb1fef24
6917,6917,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4077580374,6687,2564,00001836,0,1,0,0b06,f62bf0d5
6918,6918,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4076468595,6687,2564,00001836,0,1,0,0b07,f385f35e
6919,6919,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4168876042,6687,2564,00001836,0,1,0,0b08,f8adf49c
6920,6920,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4244896453,6687,2564,00001836,0,1,0,0b09,f9adfc46
6921,6921,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4213174052,6687,2564,00001836,0,1,0,0b0a,f1d40397
6922,6922,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4130074837,6687,2564,00001836,0,1,0,0b0b,e7990951
6923,6923,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4085642078,6687,2564,00001836,0,1,0,0b0c,e0c60663
6924,6924,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4172149916,6687,2564,00001836,0,1,0,0b0d,e0cff98b
6925,6925,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4188929094,6687,2564,00001836,0,1,0,0b0e,e7d6f4fc
6926,6926,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4057203607,6687,2564,00001836,0,1,0,0b0f,ef6ef412
6927,6927,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3885566289,6687,2564,00001836,0,1,0,0b10,f22cf3b2
6928,6928,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3771074147,6687,2564,00001836,0,1,0,0b11,f99dedf9
6929,6929,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3771726219,6687,2564,00001836,0,1,0,0b12,f593ee47
6930,6930,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3889624316,6687,2564,00001836,0,1,0,0b13,ea5ff9d7
6931,6931,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4017026066,6687,2564,00001836,0,1,0,0b14,ec45fef6
6932,6932,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4063032242,6687,2564,00001836,0,1,0,0b15,f2140455
6933,6933,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4187876857,6687,2564,00001836,0,1,0,0b16,f3a60703
6934,6934,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4120112711,6687,2564,00001836,0,1,0,0b17,f3f0fd03
6935,6935,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3932158423,6687,2564,00001836,0,1,0,0b18,f632f961
6936,6936,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,3964010230,6687,2564,00001836,0,1,0,0b19,f336fe25
6937,6937,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4061398101,6687,2564,00001836,0,1,0,0b1a,f0f50402
6938,6938,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4087744259,6687,2564,00001836,0,1,0,0b1b,f13e0a22
6939,6939,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4092656899,6687,2564,00001836,0,1,0,0b1c,f30300bb
6940,6940,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4130535777,6687,2564,00001836,0,1,0,0b1d,f835ed8f
6941,6941,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4080467493,6687,2564,00001836,0,1,0,0b1e,fa18f044
6942,6942,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4042589186,6687,2564,00001836,0,1,0,0b1f,f5c30480
6943,6943,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4047374882,6687,2564,00001836,0,1,0,0b20,f0300a68
6944,6944,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4077060283,6687,2564,00001836,0,1,0,0b21,f58201d3
6945,6945,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4164283791,6687,2564,00001836,0,1,0,0b22,fb3ffbc4
6946,6946,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4195938372,6687,2564,00001836,0,1,0,0b23,f623f914
6947,6947,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4123198592,6687,2564,00001836,0,1,0,0b24,f26df876
6948,6948,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4029680232,6687,2564,00001836,0,1,0,0b25,f03dfe3b
6949,6949,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4118938067,6687,2564,00001836,0,1,0,0b26,f18a04cc
6950,6950,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4215274436,6687,2564,00001836,0,1,0,0b27,f50b01f2
6951,6951,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4129552660,6687,2564,00001836,0,1,0,0b28,f32d032d
6952,6952,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4067293302,6687,2564,00001836,0,1,0,0b29,f28711e9
6953,6953,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4030594619,6687,2564,00001836,0,1,0,0b2a,f7ff1613
6954,6954,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4052354252,6687,2564,00001836,0,1,0,0b2b,f65e0b0b
6955,6955,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4111139314,6687,2564,00001836,0,1,0,0b2c,ee140750
6956,6956,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4079813421,6687,2564,00001836,0,1,0,0b2d,e5af035f
6957,6957,0,1,0,"ST_FFT",0,0,4,00000,1,1,010c,1,0,1,4068938217,6687,2564,00001836,0,1,0,0b2e,e40cfdc7
