Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,UNSIGNED,UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,UNSIGNED
6378,6378,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6379,6379,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6380,6380,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6381,6381,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6382,6382,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6383,6383,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6384,6384,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6385,6385,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6386,6386,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6387,6387,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6388,6388,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6389,6389,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6390,6390,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6391,6391,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6392,6392,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6393,6393,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6394,6394,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6395,6395,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6396,6396,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6397,6397,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6398,6398,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6399,6399,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6400,6400,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6401,6401,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6402,6402,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6403,6403,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6404,6404,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6405,6405,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6406,6406,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6407,6407,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6408,6408,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6409,6409,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6410,6410,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6411,6411,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6412,6412,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6413,6413,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6414,6414,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6415,6415,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6416,6416,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6417,6417,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6418,6418,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6419,6419,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6420,6420,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6421,6421,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6422,6422,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6423,6423,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6424,6424,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6425,6425,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6426,6426,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6427,6427,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6428,6428,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6429,6429,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6430,6430,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6431,6431,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6432,6432,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6433,6433,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6434,6434,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6435,6435,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6436,6436,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6437,6437,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6438,6438,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6439,6439,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6440,6440,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6441,6441,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6442,6442,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6443,6443,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6444,6444,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6445,6445,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6446,6446,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6447,6447,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6448,6448,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6449,6449,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6450,6450,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6451,6451,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6452,6452,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6453,6453,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6454,6454,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6455,6455,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6456,6456,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6457,6457,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6458,6458,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6459,6459,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6460,6460,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6461,6461,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6462,6462,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6463,6463,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6464,6464,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6465,6465,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6466,6466,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6467,6467,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6468,6468,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6469,6469,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6470,6470,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6471,6471,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6472,6472,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6473,6473,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6474,6474,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6475,6475,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6476,6476,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6477,6477,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6478,6478,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6479,6479,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6480,6480,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6481,6481,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6482,6482,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6483,6483,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6484,6484,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6485,6485,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6486,6486,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6487,6487,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6488,6488,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6489,6489,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6490,6490,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6491,6491,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6492,6492,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6493,6493,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6494,6494,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6495,6495,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6496,6496,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6497,6497,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6498,6498,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6499,6499,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6500,6500,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6501,6501,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6502,6502,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6503,6503,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6504,6504,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6505,6505,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6506,6506,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6507,6507,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6508,6508,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6509,6509,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6510,6510,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6511,6511,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6512,6512,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6513,6513,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6514,6514,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6515,6515,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6516,6516,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6517,6517,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6518,6518,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6519,6519,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6520,6520,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6521,6521,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6522,6522,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6523,6523,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6524,6524,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6525,6525,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6526,6526,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6527,6527,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6528,6528,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6529,6529,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6530,6530,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6531,6531,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6532,6532,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6533,6533,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6534,6534,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6535,6535,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6536,6536,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6537,6537,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6538,6538,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6539,6539,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6540,6540,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6541,6541,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6542,6542,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6543,6543,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6544,6544,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6545,6545,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6546,6546,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6547,6547,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6548,6548,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6549,6549,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6550,6550,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6551,6551,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6552,6552,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6553,6553,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6554,6554,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6555,6555,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6556,6556,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6557,6557,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6558,6558,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6559,6559,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6560,6560,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6561,6561,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6562,6562,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6563,6563,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
6564,6564,0,3,0,"ST_IFFT",1,1,3,01000,1,0,000c,0,0,0,4281079004,0,0,0,0,0,0,0ff0,4281079004
