Sample in Buffer,Sample in Window,TRIGGER,i_system_wrapper/system_i/acquisition_axis_0_st_fft_curr[2:0],i_system_wrapper/system_i/acquisition_axis_0_event_frame_started,i_system_wrapper/system_i/acquisition_axis_0_st_fft_next[2:0],i_system_wrapper/system_i/acquisition_axis_0_st_xfft_curr,i_system_wrapper/system_i/acquisition_axis_0_st_xfft_next,i_system_wrapper/system_i/acquisition_axis_0_st_curr[3:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_cntr[16:0],i_system_wrapper/system_i/acquisition_axis_0_config_xfft_valid,i_system_wrapper/system_i/acquisition_axis_0_switch_position,i_system_wrapper/system_i/acquisition_axis_0_config_xfft_data[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tvalid,i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tlast,i_system_wrapper/system_i/acquisition_axis_0_xfft_tvalid1,i_system_wrapper/system_i/acquisition_axis_0_second_peak_data[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_peak[15:0],i_system_wrapper/system_i/acquisition_axis_0_max_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_second_peak[31:0],i_system_wrapper/system_i/acquisition_axis_0_max_index_done,i_system_wrapper/system_i/acquisition_axis_0_second_peak_valid,i_system_wrapper/system_i/acquisition_axis_0_second_peak_last,i_system_wrapper/system_i/acquisition_axis_0_xfft_index[15:0],i_system_wrapper/system_i/acquisition_axis_0_xfft_data_out_tdata[31:0]
7955,7955,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,451999238,0,0,00000000,0,0,0,0f12,416347592
7956,7956,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,490740868,0,0,00000000,0,0,0,0f13,22413884
7957,7957,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3829735327,0,0,00000000,0,0,0,0f14,334688645
7958,7958,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3795316240,0,0,00000000,0,0,0,0f15,323556879
7959,7959,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4290699431,0,0,00000000,0,0,0,0f16,4129425947
7960,7960,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,416347592,0,0,00000000,0,0,0,0f17,65469951
7961,7961,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,22413884,0,0,00000000,0,0,0,0f18,19926508
7962,7962,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,334688645,0,0,00000000,0,0,0,0f19,4040884059
7963,7963,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,323556879,0,0,00000000,0,0,0,0f1a,14612376
7964,7964,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4129425947,0,0,00000000,0,0,0,0f1b,23460070
7965,7965,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,65469951,0,0,00000000,0,0,0,0f1c,255065996
7966,7966,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,19926508,0,0,00000000,0,0,0,0f1d,52038588
7967,7967,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4040884059,0,0,00000000,0,0,0,0f1e,4249423296
7968,7968,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,14612376,0,0,00000000,0,0,0,0f1f,3885629468
7969,7969,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,23460070,0,0,00000000,0,0,0,0f20,4263701371
7970,7970,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,255065996,0,0,00000000,0,0,0,0f21,51049371
7971,7971,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,52038588,0,0,00000000,0,0,0,0f22,357758062
7972,7972,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4249423296,0,0,00000000,0,0,0,0f23,212143292
7973,7973,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3885629468,0,0,00000000,0,0,0,0f24,71762930
7974,7974,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4263701371,0,0,00000000,0,0,0,0f25,99092544
7975,7975,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,51049371,0,0,00000000,0,0,0,0f26,4272294320
7976,7976,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,357758062,0,0,00000000,0,0,0,0f27,4243389787
7977,7977,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,212143292,0,0,00000000,0,0,0,0f28,194643983
7978,7978,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,71762930,0,0,00000000,0,0,0,0f29,4157278750
7979,7979,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,99092544,0,0,00000000,0,0,0,0f2a,22939425
7980,7980,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4272294320,0,0,00000000,0,0,0,0f2b,3949069037
7981,7981,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4243389787,0,0,00000000,0,0,0,0f2c,139128788
7982,7982,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,194643983,0,0,00000000,0,0,0,0f2d,37817483
7983,7983,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4157278750,0,0,00000000,0,0,0,0f2e,4241488953
7984,7984,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,22939425,0,0,00000000,0,0,0,0f2f,30540559
7985,7985,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3949069037,0,0,00000000,0,0,0,0f30,35848708
7986,7986,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,139128788,0,0,00000000,0,0,0,0f31,4224058886
7987,7987,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,37817483,0,0,00000000,0,0,0,0f32,4271962698
7988,7988,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4241488953,0,0,00000000,0,0,0,0f33,237109634
7989,7989,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,30540559,0,0,00000000,0,0,0,0f34,42737284
7990,7990,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,35848708,0,0,00000000,0,0,0,0f35,3711960205
7991,7991,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4224058886,0,0,00000000,0,0,0,0f36,4247580965
7992,7992,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4271962698,0,0,00000000,0,0,0,0f37,4206229674
7993,7993,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,237109634,0,0,00000000,0,0,0,0f38,261095677
7994,7994,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,42737284,0,0,00000000,0,0,0,0f39,3983477600
7995,7995,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3711960205,0,0,00000000,0,0,0,0f3a,69660793
7996,7996,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4247580965,0,0,00000000,0,0,0,0f3b,4264167449
7997,7997,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4206229674,0,0,00000000,0,0,0,0f3c,116850237
7998,7998,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,261095677,0,0,00000000,0,0,0,0f3d,4063761168
7999,7999,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3983477600,0,0,00000000,0,0,0,0f3e,4085838779
8000,8000,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,69660793,0,0,00000000,0,0,0,0f3f,4148363010
8001,8001,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4264167449,0,0,00000000,0,0,0,0f40,18477380
8002,8002,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,116850237,0,0,00000000,0,0,0,0f41,4229039658
8003,8003,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4063761168,0,0,00000000,0,0,0,0f42,4249547167
8004,8004,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4085838779,0,0,00000000,0,0,0,0f43,10487902
8005,8005,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4148363010,0,0,00000000,0,0,0,0f44,3966761004
8006,8006,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,18477380,0,0,00000000,0,0,0,0f45,4139836814
8007,8007,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4229039658,0,0,00000000,0,0,0,0f46,365488105
8008,8008,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4249547167,0,0,00000000,0,0,0,0f47,146211416
8009,8009,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,10487902,0,0,00000000,0,0,0,0f48,218099710
8010,8010,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3966761004,0,0,00000000,0,0,0,0f49,268828757
8011,8011,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4139836814,0,0,00000000,0,0,0,0f4a,476446713
8012,8012,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,365488105,0,0,00000000,0,0,0,0f4b,18948910
8013,8013,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,146211416,0,0,00000000,0,0,0,0f4c,4038784446
8014,8014,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,218099710,0,0,00000000,0,0,0,0f4d,84015466
8015,8015,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,268828757,0,0,00000000,0,0,0,0f4e,411233610
8016,8016,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,476446713,0,0,00000000,0,0,0,0f4f,478159246
8017,8017,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,18948910,0,0,00000000,0,0,0,0f50,4116121714
8018,8018,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4038784446,0,0,00000000,0,0,0,0f51,261098074
8019,8019,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,84015466,0,0,00000000,0,0,0,0f52,57675136
8020,8020,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,411233610,0,0,00000000,0,0,0,0f53,139204253
8021,8021,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,478159246,0,0,00000000,0,0,0,0f54,4249490302
8022,8022,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4116121714,0,0,00000000,0,0,0,0f55,4166723082
8023,8023,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,261098074,0,0,00000000,0,0,0,0f56,3541174222
8024,8024,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,57675136,0,0,00000000,0,0,0,0f57,4231852748
8025,8025,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,139204253,0,0,00000000,0,0,0,0f58,4136439902
8026,8026,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4249490302,0,0,00000000,0,0,0,0f59,3823304566
8027,8027,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4166723082,0,0,00000000,0,0,0,0f5a,4114017439
8028,8028,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3541174222,0,0,00000000,0,0,0,0f5b,96600046
8029,8029,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4231852748,0,0,00000000,0,0,0,0f5c,4003464964
8030,8030,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4136439902,0,0,00000000,0,0,0,0f5d,3976260954
8031,8031,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3823304566,0,0,00000000,0,0,0,0f5e,65792579
8032,8032,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4114017439,0,0,00000000,0,0,0,0f5f,158855216
8033,8033,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,96600046,0,0,00000000,0,0,0,0f60,536214902
8034,8034,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4003464964,0,0,00000000,0,0,0,0f61,4294713728
8035,8035,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3976260954,0,0,00000000,0,0,0,0f62,4020433446
8036,8036,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,65792579,0,0,00000000,0,0,0,0f63,413073319
8037,8037,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,158855216,0,0,00000000,0,0,0,0f64,121574740
8038,8038,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,536214902,0,0,00000000,0,0,0,0f65,4214036080
8039,8039,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4294713728,0,0,00000000,0,0,0,0f66,4092595021
8040,8040,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4020433446,0,0,00000000,0,0,0,0f67,4088140786
8041,8041,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,413073319,0,0,00000000,0,0,0,0f68,3757506466
8042,8042,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,121574740,0,0,00000000,0,0,0,0f69,4194629016
8043,8043,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4214036080,0,0,00000000,0,0,0,0f6a,4168287048
8044,8044,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4092595021,0,0,00000000,0,0,0,0f6b,4028237414
8045,8045,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4088140786,0,0,00000000,0,0,0,0f6c,3832606416
8046,8046,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3757506466,0,0,00000000,0,0,0,0f6d,158329510
8047,8047,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4194629016,0,0,00000000,0,0,0,0f6e,4271308930
8048,8048,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4168287048,0,0,00000000,0,0,0,0f6f,167705192
8049,8049,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4028237414,0,0,00000000,0,0,0,0f70,4069135030
8050,8050,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3832606416,0,0,00000000,0,0,0,0f71,4091732559
8051,8051,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,158329510,0,0,00000000,0,0,0,0f72,463014160
8052,8052,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4271308930,0,0,00000000,0,0,0,0f73,3949071906
8053,8053,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,167705192,0,0,00000000,0,0,0,0f74,39646203
8054,8054,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4069135030,0,0,00000000,0,0,0,0f75,141562167
8055,8055,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4091732559,0,0,00000000,0,0,0,0f76,3987544986
8056,8056,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,463014160,0,0,00000000,0,0,0,0f77,3594519478
8057,8057,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3949071906,0,0,00000000,0,0,0,0f78,3735415372
8058,8058,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,39646203,0,0,00000000,0,0,0,0f79,4179285948
8059,8059,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,141562167,0,0,00000000,0,0,0,0f7a,287375168
8060,8060,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3987544986,0,0,00000000,0,0,0,0f7b,3856332254
8061,8061,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3594519478,0,0,00000000,0,0,0,0f7c,261023847
8062,8062,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3735415372,0,0,00000000,0,0,0,0f7d,4154393280
8063,8063,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4179285948,0,0,00000000,0,0,0,0f7e,112651898
8064,8064,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,287375168,0,0,00000000,0,0,0,0f7f,4086039381
8065,8065,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3856332254,0,0,00000000,0,0,0,0f80,48946225
8066,8066,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,261023847,0,0,00000000,0,0,0,0f81,356974851
8067,8067,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4154393280,0,0,00000000,0,0,0,0f82,101776205
8068,8068,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,112651898,0,0,00000000,0,0,0,0f83,213780546
8069,8069,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4086039381,0,0,00000000,0,0,0,0f84,4224323072
8070,8070,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,48946225,0,0,00000000,0,0,0,0f85,3937009112
8071,8071,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,356974851,0,0,00000000,0,0,0,0f86,90893592
8072,8072,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,101776205,0,0,00000000,0,0,0,0f87,20710948
8073,8073,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,213780546,0,0,00000000,0,0,0,0f88,14613582
8074,8074,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4224323072,0,0,00000000,0,0,0,0f89,4041213494
8075,8075,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3937009112,0,0,00000000,0,0,0,0f8a,8448397
8076,8076,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,90893592,0,0,00000000,0,0,0,0f8b,4220455816
8077,8077,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,20710948,0,0,00000000,0,0,0,0f8c,4118799070
8078,8078,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,14613582,0,0,00000000,0,0,0,0f8d,206962828
8079,8079,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4041213494,0,0,00000000,0,0,0,0f8e,4264487387
8080,8080,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,8448397,0,0,00000000,0,0,0,0f8f,419040411
8081,8081,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4220455816,0,0,00000000,0,0,0,0f90,3918199770
8082,8082,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4118799070,0,0,00000000,0,0,0,0f91,467137898
8083,8083,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,206962828,0,0,00000000,0,0,0,0f92,4114162020
8084,8084,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4264487387,0,0,00000000,0,0,0,0f93,3707760229
8085,8085,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,419040411,0,0,00000000,0,0,0,0f94,124379254
8086,8086,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3918199770,0,0,00000000,0,0,0,0f95,185007611
8087,8087,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,467137898,0,0,00000000,0,0,0,0f96,3601174
8088,8088,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4114162020,0,0,00000000,0,0,0,0f97,247855530
8089,8089,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3707760229,0,0,00000000,0,0,0,0f98,158204122
8090,8090,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,124379254,0,0,00000000,0,0,0,0f99,44435758
8091,8091,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,185007611,0,0,00000000,0,0,0,0f9a,4180344079
8092,8092,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3601174,0,0,00000000,0,0,0,0f9b,4217437946
8093,8093,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,247855530,0,0,00000000,0,0,0,0f9c,4187155374
8094,8094,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,158204122,0,0,00000000,0,0,0,0f9d,272102806
8095,8095,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,44435758,0,0,00000000,0,0,0,0f9e,183499405
8096,8096,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4180344079,0,0,00000000,0,0,0,0f9f,162532425
8097,8097,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4217437946,0,0,00000000,0,0,0,0fa0,4084790258
8098,8098,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4187155374,0,0,00000000,0,0,0,0fa1,395180954
8099,8099,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,272102806,0,0,00000000,0,0,0,0fa2,4125753446
8100,8100,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,183499405,0,0,00000000,0,0,0,0fa3,535228178
8101,8101,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,162532425,0,0,00000000,0,0,0,0fa4,135931260
8102,8102,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4084790258,0,0,00000000,0,0,0,0fa5,3993106850
8103,8103,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,395180954,0,0,00000000,0,0,0,0fa6,195100916
8104,8104,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4125753446,0,0,00000000,0,0,0,0fa7,4137158192
8105,8105,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,535228178,0,0,00000000,0,0,0,0fa8,21033254
8106,8106,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,135931260,0,0,00000000,0,0,0,0fa9,322307438
8107,8107,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3993106850,0,0,00000000,0,0,0,0faa,4190900146
8108,8108,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,195100916,0,0,00000000,0,0,0,0fab,4233166436
8109,8109,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4137158192,0,0,00000000,0,0,0,0fac,4134340567
8110,8110,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,21033254,0,0,00000000,0,0,0,0fad,4117556070
8111,8111,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,322307438,0,0,00000000,0,0,0,0fae,378666248
8112,8112,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4190900146,0,0,00000000,0,0,0,0faf,4132704283
8113,8113,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4233166436,0,0,00000000,0,0,0,0fb0,4147310069
8114,8114,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4134340567,0,0,00000000,0,0,0,0fb1,283245760
8115,8115,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4117556070,0,0,00000000,0,0,0,0fb2,4238805948
8116,8116,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,378666248,0,0,00000000,0,0,0,0fb3,4114020024
8117,8117,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4132704283,0,0,00000000,0,0,0,0fb4,147453146
8118,8118,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4147310069,0,0,00000000,0,0,0,0fb5,65143252
8119,8119,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,283245760,0,0,00000000,0,0,0,0fb6,110819265
8120,8120,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4238805948,0,0,00000000,0,0,0,0fb7,196742761
8121,8121,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4114020024,0,0,00000000,0,0,0,0fb8,3984196513
8122,8122,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,147453146,0,0,00000000,0,0,0,0fb9,45283264
8123,8123,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,65143252,0,0,00000000,0,0,0,0fba,3968270087
8124,8124,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,110819265,0,0,00000000,0,0,0,0fbb,90756542
8125,8125,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,196742761,0,0,00000000,0,0,0,0fbc,557449527
8126,8126,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3984196513,0,0,00000000,0,0,0,0fbd,59769438
8127,8127,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,45283264,0,0,00000000,0,0,0,0fbe,183893215
8128,8128,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,3968270087,0,0,00000000,0,0,0,0fbf,264698546
8129,8129,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,90756542,0,0,00000000,0,0,0,0fc0,276697606
8130,8130,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,557449527,0,0,00000000,0,0,0,0fc1,4172479530
8131,8131,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,59769438,0,0,00000000,0,0,0,0fc2,518586875
8132,8132,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,183893215,0,0,00000000,0,0,0,0fc3,4278524987
8133,8133,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,264698546,0,0,00000000,0,0,0,0fc4,4213703383
8134,8134,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,276697606,0,0,00000000,0,0,0,0fc5,4270195395
8135,8135,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4172479530,0,0,00000000,0,0,0,0fc6,165675139
8136,8136,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,518586875,0,0,00000000,0,0,0,0fc7,35130726
8137,8137,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4278524987,0,0,00000000,0,0,0,0fc8,51380671
8138,8138,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4213703383,0,0,00000000,0,0,0,0fc9,164368570
8139,8139,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4270195395,0,0,00000000,0,0,0,0fca,4106622695
8140,8140,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,165675139,0,0,00000000,0,0,0,0fcb,3944022401
8141,8141,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,35130726,0,0,00000000,0,0,0,0fcc,4175624364
8142,8142,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,51380671,0,0,00000000,0,0,0,0fcd,37877827
8143,8143,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,164368570,0,0,00000000,0,0,0,0fce,110365381
8144,8144,0,1,0,"ST_FFT",1,1,3,01000,1,1,010c,1,0,0,4106622695,0,0,00000000,0,0,0,0fcf,4045405829
